date,cumulative_excess_return
2025-05-13,1.666620676376136
2025-05-14,1.6904071968844794
2025-05-15,1.7191523225876524
2025-05-16,1.709815001352764
2025-05-19,1.7188531431302825
2025-05-20,1.7141727111698146
2025-05-21,1.7164216202747293
2025-05-22,1.726172540526223
2025-05-23,1.7309069847499283
2025-05-26,1.7302042242785727
2025-05-27,1.7447427947455996
2025-05-28,1.762023842454465
2025-05-29,1.7424947264726534
2025-05-30,1.7688630989135783
2025-06-03,1.7679822267492957
2025-06-04,1.7602284919003943
2025-06-05,1.7384867851170283
2025-06-06,1.7560711463169603
2025-06-09,1.7454518497225986
2025-06-10,1.7552298197563099
2025-06-11,1.7540418708519825
2025-06-12,1.7498936900057398
2025-06-13,1.768534976386643
2025-06-16,1.7577886285761948
2025-06-17,1.7674153984425884
2025-06-18,1.7637102143580439
2025-06-19,1.7709842517122274
2025-06-20,1.790227088517753
2025-06-23,1.791969284234157
2025-06-24,1.7886340516953552
2025-06-25,1.7796911527005395
2025-06-26,1.7831523892242456
2025-06-27,1.7896866973121877
2025-06-30,1.7712871859219166
2025-07-01,1.7696992715017936
2025-07-02,1.8056994717273147
2025-07-03,1.794979535318435
2025-07-04,1.7949371513983587
2025-07-07,1.819021865428092
2025-07-08,1.8051439202342232
2025-07-09,1.8163388155749933
2025-07-10,1.8245914964998446
2025-07-11,1.8149322246157724
2025-07-14,1.8336116174013202
2025-07-15,1.8218858351429832
2025-07-16,1.8238412663096395
2025-07-17,1.7994345461283299
2025-07-18,1.8042626945042834
2025-07-21,1.8293834174527288
2025-07-22,1.8679049310802385
2025-07-23,1.8811305674522565
2025-07-24,1.870376852696023
2025-07-25,1.860193622586114
2025-07-28,1.8309245870522908
2025-07-29,1.8151590946446614
2025-07-30,1.8408321919449904
2025-07-31,1.8309064993475803
2025-08-01,1.8464816200105312
2025-08-04,1.8342938174901557
2025-08-05,1.8334917941201776
2025-08-06,1.8172872782298142
2025-08-07,1.8303127569665034
2025-08-08,1.842370962876838
2025-08-11,1.8237632001542736
